epoch,batch_id,phase,samples
1,0,train,img_06518_2019|img_02851_p02_2020|img_03550_2021|img_00640_2020|img_06592_p04_2021|img_00024_p09_2019|img_07253_2021|img_06628_2021|img_07046_2020|img_02583_2020|img_02138_p03_2021|img_06701_2020|img_02508_2019|img_00351_p01_2021|img_00577_p16_2019|img_06668_2020|img_03211_p06_2020|img_06910_2021|img_05969_2020|img_04449_2021|img_02123_2019|img_06876_p04_2021|img_06666_p02_2020|img_04418_2021|img_00353_p01_2021|img_04917_2021|img_08653_p03_2019|img_04001_2019|img_00125_p02_2021|img_02585_2020|img_09040_2019|img_05741_2021|img_06483_2019|img_00778_2020|img_03980_2021|img_03650_2019|img_03667_2019|img_00473_p03_2019|img_06717_p02_2021|img_05920_2019|img_01126_p01_2020|img_00624_2020|img_02867_2019|img_01402_2020|img_02317_2020|img_00254_2019|img_06859_2020|img_06021_2021|img_07211_2020|img_04125_2021|img_02140_p01_2021|img_06897_p04_2020|img_01714_2020|img_06897_2021|img_05359_p01_2021|img_02423_2021|img_02492_2020|img_01520_2021|img_06302_2019|img_08470_2021|img_09078_2019|img_00807_2019|img_04630_2020|img_05482_2019|img_05681_2021|img_05285_p20_2021|img_00033_2021|img_03850_p01_2021|img_05227_2021|img_01961_p14_2019|img_07831_2019|img_07542_p02_2019|img_06638_p05_2019|img_05584_2021|img_05727_2020|img_05632_p02_2021|img_04314_2020|img_08550_2020|img_08246_2021|img_08264_2020|img_05417_2020|img_06189_2021|img_00165_p03_2021|img_00546_2021|img_07059_p02_2020|img_02804_2020|img_06821_p09_2019|img_04201_2020|img_00486_p07_2019|img_00388_2020|img_04691_2019|img_02988_p02_2020|img_05603_2020|img_06669_2021|img_07894_p02_2019|img_00805_2021|img_01005_2021|img_06988_2020|img_03762_2019|img_05090_p01_2019|img_01851_2019|img_06157_2020|img_01713_2020|img_08189_2019|img_08343_2019|img_03411_2021|img_00677_2021|img_00857_2020|img_06204_2020|img_00595_p01_2020|img_07150_2019|img_06313_p04_2020|img_04034_2020|img_08853_2019|img_00247_2019|img_04888_p01_2020|img_08418_2020|img_01390_2020|img_02654_p01_2019|img_02434_p02_2020|img_01604_2020|img_04724_2021|img_02023_p02_2021|img_01683_2019|img_04388_2020|img_01427_2020|img_02406_2019|img_01378_2019
16,27,train,img_01171_2021|img_06390_p01_2020|img_05581_2020|img_02450_2021|img_03544_2019|img_04166_2020|img_02069_2019|img_00649_2021|img_01935_p05_2019|img_03769_2021|img_07850_p02_2021|img_01203_2021|img_03320_2021|img_08054_2020|img_06106_2021|img_07403_2020|img_07658_2020|img_04656_2021|img_02449_2020|img_06483_2019|img_03813_2019|img_03665_2020|img_01790_2019|img_06263_2020|img_07969_2021|img_05326_2020|img_02487_2021|img_07085_2021|img_07565_2020|img_03818_p01_2021|img_05765_2020|img_01057_2019|img_07028_2021|img_04398_2020|img_08262_2021|img_04032_2020|img_03798_2020|img_08781_2021|img_06702_2019|img_06249_2019|img_03986_2019|img_01540_2019|img_00097_p09_2019|img_08672_p01_2020|img_04142_2019|img_01926_2021|img_08753_2021|img_03917_2019|img_00158_2020|img_04574_2020|img_03071_2021|img_05687_p19_2019|img_02011_2021|img_01897_p10_2019|img_03639_2021|img_02822_2020|img_07064_p20_2020|img_04644_2021|img_04929_p60_2020|img_01902_2020|img_02250_p04_2020|img_06498_p05_2020|img_06185_2019|img_02832_2020|img_00322_p02_2020|img_01024_2019|img_00435_p04_2020|img_06418_2020|img_00847_2020|img_00527_p02_2020|img_07158_2019|img_06890_2021|img_04311_2021|img_03598_2020|img_05936_2019|img_05547_2021|img_00005_2020|img_02019_2020|img_08201_2021|img_01854_p02_2019|img_04811_2019|img_04253_2020|img_05435_p15_2021|img_06694_p01_2020|img_08785_p04_2019|img_03740_2019|img_03124_2019|img_02765_p21_2019|img_00738_2019|img_02030_2020|img_05181_2019|img_08659_2021|img_06162_p01_2020|img_06558_2020|img_05059_p01_2019|img_04592_2020|img_06705_2021|img_05798_2019|img_08702_2019|img_08096_2019|img_08875_2019|img_02076_2019|img_05090_p06_2019|img_03310_p02_2021|img_02409_2019|img_00465_2021|img_00586_p04_2020|img_08076_2020|img_05278_2020|img_01942_p01_2019|img_00720_p02_2020|img_08793_2021|img_03525_2020|img_06977_2021|img_00137_p02_2021|img_02310_2021|img_01155_2020|img_05759_2020|img_01388_2021|img_07153_2021|img_00026_p09_2020|img_08047_2021|img_00000_p01_2020|img_01006_2020|img_05518_2021|img_05223_2020|img_03450_2020|img_01185_p02_2019
16,28,train,img_06366_2021|img_06928_p05_2019|img_06588_p03_2020|img_00223_p02_2020|img_03987_2020|img_06064_2021|img_06368_p05_2021|img_03240_2020|img_00783_2021|img_00372_2020|img_07847_2020|img_03364_2019|img_04124_2021|img_01967_2019|img_05173_2021|img_04841_2020|img_06490_p05_2021|img_03325_2019|img_00241_p02_2020|img_05468_2019|img_06115_2021|img_05872_2020|img_01596_2019|img_04110_2019|img_07729_p02_2021|img_04926_2021|img_08240_2020|img_02829_2021|img_05930_2021|img_01981_2020|img_04652_2019|img_02477_p02_2021|img_02102_p01_2021|img_01771_2021|img_04400_2020|img_07069_p03_2020|img_08579_2021|img_06896_2021|img_06542_2019|img_04228_p05_2021|img_00964_2019|img_08811_2021|img_00637_p02_2019|img_08364_2020|img_01504_2021|img_04466_p02_2019|img_05093_2020|img_01994_2020|img_03350_2021|img_02444_2020|img_00773_2020|img_03580_2019|img_07667_2021|img_06856_2021|img_02152_2021|img_03412_2020|img_02140_p05_2021|img_00030_p02_2020|img_01386_2020|img_04527_2021|img_04068_2019|img_04788_2019|img_06645_p02_2021|img_03641_2019|img_07293_2020|img_07992_2019|img_00390_p01_2020|img_00039_p04_2021|img_01368_2021|img_00739_2019|img_00458_p01_2019|img_07923_p01_2019|img_05690_2019|img_06548_2021|img_05412_2020|img_07252_2020|img_01157_2020|img_07069_p02_2020|img_06824_2020|img_05815_2019|img_06911_2021|img_08953_2019|img_03517_2021|img_08142_2019|img_06741_p02_2019|img_08055_2020|img_08211_p02_2019|img_05033_2021|img_01354_2019|img_02638_p04_2020|img_02370_2021|img_03360_2020|img_00788_p02_2020|img_04148_2021|img_07435_2020|img_00724_2020|img_03139_p06_2019|img_01003_p05_2019|img_02009_2020|img_00109_p03_2020|img_02133_2019|img_05687_p41_2019|img_06061_2019|img_03645_p02_2021|img_07394_p02_2019|img_05927_2020|img_04628_2019|img_00140_2021|img_06502_2021|img_06604_2020|img_08695_2021|img_01066_p01_2021|img_07663_2019|img_04949_2021|img_05729_2021|img_04033_p01_2021|img_08180_2020|img_06654_2021|img_00861_2019|img_02217_2020|img_05476_p02_2019|img_08546_2019|img_07286_2019|img_05504_2020|img_00949_2019|img_05189_p02_2019|img_03953_2021|img_07909_2019
16,29,train,img_03861_2020|img_07058_2019|img_01247_2020|img_06658_2019|img_03663_2021|img_05890_2020|img_04945_2021|img_06590_2019|img_07447_2019|img_03690_p02_2020|img_04041_2021|img_08132_2019|img_05456_2019|img_00026_p01_2020|img_06707_2019|img_04937_2019|img_01541_2021|img_05041_2019|img_06152_2021|img_06365_2019|img_05609_2021|img_01794_p05_2019|img_01386_p03_2019|img_00787_2019|img_06539_2019|img_02763_2020|img_05155_2021|img_02032_2019|img_08372_2021|img_01615_2020|img_02645_2019|img_07359_p01_2021|img_08675_2019|img_03842_2019|img_02704_2021|img_06965_2020|img_02780_2021|img_04146_2019|img_06338_p02_2021|img_08145_2019|img_02129_2019|img_02121_p14_2019|img_03899_p06_2020|img_07237_2020|img_05852_2019|img_03154_2020|img_00152_2021|img_05085_2021|img_07321_2019|img_03532_2019|img_07924_2019|img_00221_2021|img_04022_2020|img_03397_2021|img_01826_p06_2020|img_05687_p29_2019|img_04906_2021|img_00479_2019|img_03404_2020|img_06146_p15_2020|img_06789_2021|img_00119_p04_2021|img_00416_p06_2021|img_01584_2021|img_02827_2019|img_00475_p03_2020|img_03407_2020|img_00294_2021|img_00440_p07_2021|img_00163_p03_2020|img_04278_2020|img_08643_2019|img_05352_2021|img_05377_2021|img_04468_2020|img_08411_2019|img_02036_2020|img_02308_p01_2021|img_04275_2019|img_05724_2019|img_02408_p01_2021|img_00515_2021|img_02123_2019|img_05091_2021|img_06945_2021|img_03855_2019|img_00500_2019|img_03497_2019|img_07819_2019|img_03602_p04_2021|img_01467_2019|img_00376_2019|img_03720_2021|img_04624_2021|img_03088_2019|img_01638_2021|img_06954_2020|img_05478_p02_2020|img_02180_2021|img_06689_p02_2021|img_06708_2020|img_07481_2020|img_02156_2019|img_06258_2019|img_06654_p02_2020|img_04338_2019|img_01897_p11_2019|img_08035_p01_2021|img_06679_2021|img_01410_2019|img_00249_2019|img_04865_2020|img_00133_p01_2020|img_04161_2021|img_01248_2020|img_00135_p01_2019|img_00648_2020|img_06265_p04_2021|img_00978_2020|img_02126_2020|img_07240_p02_2019|img_00727_2019|img_05022_2021|img_05308_p01_2020|img_08396_2019|img_00134_p02_2020|img_04359_p01_2021|img_06154_2019
16,30,train,img_02708_2019|img_06988_2021|img_07143_p04_2021|img_02490_2021|img_04233_2020|img_01168_2021|img_06329_p03_2020|img_03181_2020|img_04162_2021|img_06996_2019|img_06760_2020|img_08005_2019|img_00068_p01_2020|img_05821_2021|img_07896_2020|img_06379_2020|img_00548_2019|img_08674_2021|img_04027_2019|img_00033_2019|img_07771_2021|img_05527_2019|img_07525_p49_2019|img_03510_p01_2021|img_07686_2020|img_08228_2020|img_00104_p04_2021|img_06893_2019|img_08560_2019|img_07671_2021|img_05861_2020|img_07666_2020|img_00296_p04_2020|img_08059_2019|img_06418_2019|img_04561_2019|img_01288_2020|img_03582_p05_2019|img_06927_2021|img_03982_2021|img_06623_2021|img_04819_2021|img_04816_p01_2021|img_04521_2020|img_07077_2021|img_00448_2020|img_00444_p03_2021|img_02746_p01_2019|img_07353_2020|img_03540_2021|img_03390_2019|img_00503_2020|img_04422_2021|img_07149_p04_2020|img_06231_p03_2020|img_01336_2020|img_07011_2021|img_05637_p01_2021|img_08261_2021|img_07525_p50_2019|img_06328_p03_2020|img_00423_2019|img_07831_p02_2020|img_05784_2020|img_08282_2021|img_01874_2020|img_03516_p06_2019|img_08926_2019|img_07624_2021|img_08124_2021|img_07143_2019|img_02084_2021|img_04525_2020|img_00029_2019|img_01204_p03_2019|img_04171_2021|img_00536_2021|img_07135_2021|img_08780_2021|img_05617_2019|img_03798_p01_2021|img_06646_p02_2021|img_06701_p02_2021|img_06916_p35_2021|img_09035_2019|img_08281_p01_2021|img_04743_2021|img_04929_p61_2020|img_06293_2019|img_00388_2019|img_07832_p02_2020|img_05868_2021|img_06291_p10_2021|img_05381_2020|img_02745_2019|img_06981_2020|img_07066_2019|img_03353_2021|img_07846_2019|img_02207_2019|img_02933_2021|img_01205_2021|img_03923_2019|img_05264_2019|img_02409_2020|img_00851_2020|img_00074_2021|img_03281_2020|img_08492_2021|img_08114_p01_2021|img_07159_p16_2021|img_02972_p01_2019|img_07933_p01_2020|img_01490_2019|img_05821_p56_2020|img_05122_2021|img_06201_p04_2021|img_03118_2021|img_06929_2019|img_06693_2019|img_02836_2019|img_07117_p01_2019|img_06075_2020|img_02889_2020|img_06892_2021|img_02973_2021|img_05344_2020|img_01745_2020
16,31,train,img_02968_2021|img_05594_2019|img_03970_2021|img_06614_2020|img_04640_2021|img_04253_2019|img_05981_2021|img_05979_2019|img_06449_2020|img_03299_p02_2021|img_07661_2019|img_08179_p02_2020|img_05336_2021|img_09082_2019|img_00317_2020|img_05821_p08_2020|img_06313_2021|img_05605_2021|img_02471_2020|img_03130_p01_2021|img_06988_2020|img_06078_2020|img_08510_2021|img_02370_2019|img_04390_2019|img_04851_2019|img_00916_2020|img_04290_2020|img_08137_2019|img_07969_2020|img_03523_2020|img_04401_2019|img_07169_p06_2019|img_06827_p04_2021|img_01961_p08_2019|img_03438_2019|img_03366_2020|img_03825_2019|img_06564_p03_2020|img_00470_p02_2021|img_00257_2020|img_01438_p01_2021|img_07510_2019|img_03557_2019|img_01320_2021|img_07200_2021|img_00819_2021|img_07210_2021|img_03390_2021|img_00030_p01_2020|img_07701_p06_2019|img_04007_2020|img_05861_2019|img_05777_2020|img_07471_p01_2021|img_04153_2019|img_00751_2019|img_00720_p01_2020|img_06179_2021|img_06463_2019|img_04406_p01_2019|img_07395_2019|img_04564_2019|img_00985_2021|img_06897_2021|img_01106_2021|img_05131_2020|img_07577_2020|img_00865_2021|img_06045_p02_2019|img_05080_2021|img_02577_2021|img_05142_2021|img_07856_2020|img_08847_2021|img_07953_p02_2021|img_00854_2021|img_03380_2020|img_05588_2021|img_03771_2021|img_03903_2019|img_05207_2019|img_01995_2021|img_00094_2019|img_00504_p03_2020|img_07941_2020|img_05766_2020|img_07205_2021|img_07452_2020|img_03129_2020|img_02796_2021|img_00229_2019|img_07753_2020|img_08291_p02_2020|img_00084_p01_2019|img_03330_2019|img_05687_p33_2019|img_05452_2020|img_08214_2019|img_00886_2020|img_07756_2019|img_00688_p02_2020|img_08103_2020|img_01031_p06_2020|img_01010_2021|img_07475_2021|img_08801_2021|img_00848_2021|img_00123_2019|img_05848_2019|img_07614_2021|img_06924_2019|img_02784_2021|img_07525_p29_2019|img_00581_2021|img_02942_2019|img_07848_2021|img_08366_2020|img_08577_2020|img_01880_p01_2020|img_06265_p02_2021|img_08945_2019|img_06301_2021|img_04076_2021|img_03187_2021|img_03529_p20_2020|img_01064_2020|img_06930_2020
16,32,train,img_00091_p03_2021|img_04498_2020|img_05843_p02_2020|img_04478_2021|img_02872_2021|img_00389_p01_2020|img_05119_p16_2020|img_07615_2021|img_01842_2019|img_00595_p05_2021|img_04871_2021|img_02918_p05_2021|img_04073_2020|img_02587_2021|img_04876_2019|img_05806_2019|img_07004_2021|img_04682_2019|img_00248_2019|img_07418_2021|img_07840_p02_2020|img_07633_2021|img_07192_2021|img_02304_2019|img_07701_p07_2019|img_07336_p02_2019|img_08897_2019|img_07539_2020|img_05905_2019|img_07938_2020|img_01328_p01_2021|img_01905_2020|img_04048_p02_2020|img_05320_2020|img_04997_p02_2021|img_06075_2019|img_06146_p05_2020|img_00318_p02_2021|img_04376_p01_2021|img_01687_2020|img_08489_2020|img_02231_2020|img_06349_2019|img_02575_2020|img_06567_2019|img_04977_2020|img_01278_2020|img_07378_2020|img_02966_2021|img_00782_2019|img_07777_2019|img_05372_2020|img_06238_p01_2020|img_00486_p07_2020|img_01032_2020|img_04185_2019|img_03731_2021|img_05642_2020|img_02700_p01_2019|img_08446_2021|img_01588_2020|img_03883_2019|img_01057_2021|img_07709_2019|img_02118_2019|img_07594_2021|img_01122_p04_2020|img_06237_2019|img_02234_2019|img_06298_p02_2020|img_08413_2020|img_03783_2020|img_04914_2021|img_06570_2021|img_00570_2020|img_00674_p01_2020|img_07547_2021|img_05009_2019|img_02238_2021|img_02897_2020|img_05738_2019|img_05687_p15_2019|img_07558_2019|img_01211_2019|img_00709_2020|img_03252_2019|img_06926_2019|img_05501_p04_2021|img_05061_2019|img_02718_2019|img_03761_p03_2019|img_06622_2020|img_03604_2019|img_07413_2021|img_01265_p03_2020|img_05141_2020|img_02388_2019|img_00425_2019|img_02495_2019|img_06397_2020|img_08195_2019|img_01665_2020|img_01790_2020|img_01014_2020|img_01885_2021|img_05189_2021|img_07232_2021|img_08291_2019|img_01653_p02_2021|img_00965_2019|img_03951_2019|img_06716_p09_2020|img_06761_p02_2021|img_03520_2019|img_07013_p01_2019|img_04837_p02_2020|img_07067_2019|img_08240_2021|img_05119_p04_2020|img_01221_p02_2021|img_07097_2021|img_02971_2021|img_06527_2019|img_01283_2019|img_02722_2020|img_06415_2019|img_08162_p04_2021|img_06900_p02_2021
16,33,train,img_06878_2019|img_04118_2021|img_00590_2021|img_02056_2021|img_00873_2021|img_06834_2020|img_01219_2021|img_01914_2019|img_08046_p03_2019|img_03561_2020|img_06946_p01_2019|img_01435_2020|img_04816_p12_2021|img_04609_2020|img_01335_2019|img_06056_2019|img_05517_2019|img_00470_2019|img_06010_2020|img_05916_2019|img_08163_2020|img_06472_p04_2021|img_00210_2019|img_08513_2019|img_07357_2021|img_03139_p08_2019|img_05285_p72_2021|img_00663_2021|img_02663_2020|img_00952_p03_2021|img_05592_2021|img_07994_2020|img_04209_2021|img_03434_2020|img_04800_2019|img_08346_2021|img_08576_2019|img_02995_2019|img_08849_2019|img_04739_p02_2021|img_08651_2021|img_01447_2019|img_07988_p04_2021|img_06390_2019|img_03639_2020|img_08056_p03_2019|img_08276_2021|img_02103_2020|img_01253_p05_2021|img_07377_2020|img_05070_2019|img_01067_2020|img_07359_2019|img_07240_p06_2019|img_03297_2019|img_03878_2021|img_01177_2020|img_05298_p02_2020|img_05866_2019|img_08245_p02_2021|img_07260_2021|img_07761_2021|img_05515_2019|img_03002_2019|img_02572_2019|img_07159_p17_2021|img_08874_2021|img_01861_p02_2021|img_00030_2021|img_06521_p08_2021|img_00691_2021|img_00763_2019|img_05164_p04_2021|img_06493_p01_2021|img_01633_p03_2020|img_02946_2021|img_05893_p19_2021|img_00717_2019|img_06599_2021|img_07590_p06_2019|img_06509_2019|img_08627_2019|img_04032_2019|img_06624_p04_2020|img_06242_2020|img_00241_p01_2021|img_05108_2020|img_01131_2021|img_07843_p02_2020|img_05790_2019|img_08584_2021|img_00524_2021|img_08333_2019|img_00158_p01_2021|img_00045_2021|img_03709_2021|img_05124_2020|img_06148_2020|img_05940_2021|img_01029_p02_2019|img_07215_2019|img_03250_2020|img_00187_2020|img_07425_2020|img_02423_2021|img_04081_2020|img_00847_2019|img_04834_2020|img_02046_2019|img_00708_2021|img_00498_p05_2021|img_04791_2021|img_01045_2020|img_07652_2020|img_06073_p02_2020|img_06945_2020|img_06426_p44_2020|img_02437_p01_2020|img_02555_2019|img_00442_2021|img_08163_2019|img_03602_p03_2021|img_02640_2020|img_06553_p06_2019|img_00597_p04_2019|img_04546_2020|img_04816_2019|img_02805_2021
16,34,train,img_02869_2019|img_05285_p42_2021|img_03421_2019|img_01964_2019|img_01003_p11_2019|img_01900_2020|img_00875_2020|img_03471_2020|img_05887_p02_2021|img_02108_2020|img_03010_2021|img_09192_2019|img_06294_2019|img_00996_2020|img_01024_2020|img_05394_p03_2021|img_00357_p02_2021|img_08880_2019|img_07761_2020|img_02563_2021|img_03930_2021|img_06584_2019|img_06582_2021|img_00504_p03_2019|img_06749_p03_2020|img_08291_p01_2020|img_00364_2019|img_03843_p03_2021|img_00164_p05_2019|img_03188_2019|img_03176_2021|img_04973_2020|img_02527_2020|img_00624_2019|img_08238_2020|img_07981_2020|img_06730_2021|img_05173_2020|img_07833_2020|img_04837_2021|img_02240_2021|img_03722_2019|img_08522_2020|img_05272_2020|img_00371_2019|img_05631_p02_2020|img_00524_2020|img_04720_2019|img_00457_2020|img_04913_2019|img_01806_2019|img_08772_2021|img_04695_p02_2020|img_07817_2020|img_00740_2020|img_01271_p03_2019|img_07599_2021|img_06634_2020|img_02606_2021|img_00907_p01_2019|img_06657_p04_2019|img_03198_2019|img_08092_2019|img_00404_2019|img_07845_2019|img_03905_2021|img_05753_2020|img_06907_2021|img_07303_2020|img_00497_p01_2020|img_00522_p02_2019|img_05151_2021|img_08254_2020|img_04684_2020|img_02683_2019|img_07808_2021|img_00278_p02_2019|img_06201_2019|img_01718_2019|img_04582_2021|img_01723_2019|img_00002_2021|img_02826_2021|img_00250_2021|img_01478_2020|img_02299_p02_2021|img_06036_2020|img_02739_2019|img_05920_2019|img_07739_2019|img_05036_2019|img_03503_2021|img_07957_2019|img_04484_2019|img_03990_2020|img_06541_2020|img_04252_2021|img_01920_2021|img_07475_p03_2019|img_01818_2021|img_01845_2019|img_05821_p04_2020|img_00240_p02_2020|img_01690_2021|img_06276_2021|img_02209_2021|img_07955_p03_2021|img_02990_2019|img_01953_2021|img_01299_2021|img_07245_2019|img_06739_2021|img_06875_p04_2019|img_04429_2020|img_06596_2020|img_03974_p04_2021|img_04979_p01_2021|img_08736_2019|img_06109_p03_2020|img_00219_p02_2021|img_07789_p02_2019|img_04583_2019|img_04766_2020|img_02949_2019|img_06833_2020|img_02568_p05_2019|img_02634_2019|img_04890_p09_2020
16,35,train,img_00519_2021|img_06728_2021|img_00498_p12_2021|img_06426_p18_2020|img_05172_2020|img_08570_2021|img_04887_2020|img_04776_2020|img_01582_2019|img_06429_2021|img_01338_2019|img_00632_2021|img_03938_2020|img_08363_2020|img_01897_p09_2019|img_06131_2020|img_05446_2021|img_02887_2021|img_07505_2019|img_02843_2019|img_03528_p03_2019|img_05404_2021|img_01870_p03_2021|img_03235_2019|img_00467_2021|img_05527_2021|img_07180_2020|img_08852_2021|img_06364_p02_2020|img_00585_p13_2021|img_03110_p04_2019|img_08136_p01_2019|img_01552_2020|img_04968_2020|img_03636_2019|img_05487_2019|img_06417_2020|img_07531_p02_2021|img_02648_2021|img_03126_p03_2020|img_07128_p01_2019|img_02630_2019|img_04849_2020|img_07347_2021|img_00077_2020|img_08664_2021|img_04929_p06_2020|img_01738_2019|img_07059_p04_2020|img_07176_2021|img_00767_2020|img_06321_p03_2020|img_08586_2021|img_03849_2019|img_04668_2019|img_07279_p04_2019|img_00232_p03_2019|img_02538_2021|img_05659_2021|img_06259_2019|img_02406_2019|img_07556_p01_2019|img_05878_2020|img_06791_2019|img_06034_p07_2020|img_03899_p03_2020|img_03719_2019|img_07903_2019|img_04487_2019|img_08620_2021|img_04570_2019|img_06237_2021|img_08541_2020|img_04962_2020|img_08737_2020|img_08412_2021|img_08179_p01_2020|img_00958_2019|img_04326_p05_2020|img_01185_p03_2019|img_06364_p04_2020|img_04097_2019|img_03009_p05_2020|img_08750_2019|img_05982_p01_2020|img_04053_p02_2021|img_00940_p01_2020|img_08754_2019|img_05606_2019|img_01677_p03_2019|img_02390_p04_2021|img_00624_2020|img_00595_p05_2020|img_01204_p14_2019|img_08443_2019|img_00511_2019|img_06023_2021|img_06775_2020|img_06228_2020|img_02815_p02_2020|img_03455_2021|img_04894_2020|img_06766_p03_2020|img_02281_2020|img_00104_p02_2019|img_05005_2021|img_03677_p01_2020|img_06344_p02_2020|img_02625_2019|img_04877_2021|img_06866_2019|img_00554_2021|img_05676_2019|img_00711_2021|img_06162_p03_2020|img_03950_p01_2019|img_07398_2019|img_05275_2020|img_05167_2021|img_08335_2019|img_03529_p16_2020|img_08704_2021|img_07149_p04_2021|img_07843_2019|img_01864_2019|img_02470_2019|img_00097_p08_2019|img_04651_p03_2019
16,36,train,img_07320_2020|img_06250_2020|img_07181_2019|img_04180_p01_2020|img_03056_2019|img_05073_2019|img_02156_p02_2021|img_05027_2021|img_06350_2019|img_04788_2020|img_03516_p08_2019|img_06065_2019|img_07288_2019|img_01376_2020|img_06190_2020|img_07850_p03_2019|img_03196_2019|img_03387_2020|img_02942_2021|img_03629_2021|img_07823_2020|img_03790_p12_2020|img_07210_2020|img_04136_2020|img_08477_2019|img_05869_2021|img_03998_2019|img_02456_2019|img_08384_2020|img_05138_2020|img_03499_2020|img_08054_2019|img_03992_2019|img_02846_2020|img_05125_2019|img_01245_2020|img_07238_p03_2019|img_00109_p02_2020|img_08767_2021|img_00728_2020|img_04771_2019|img_01737_2019|img_04601_2020|img_03962_2020|img_06028_2020|img_06085_p02_2020|img_07177_2020|img_01589_2021|img_06832_2021|img_05625_2019|img_08721_2021|img_04109_2020|img_00707_2020|img_08606_2019|img_05840_p08_2021|img_06928_p02_2021|img_00892_p05_2020|img_00941_2019|img_00000_p03_2021|img_07159_p09_2021|img_08096_p02_2020|img_02013_2019|img_00579_p02_2020|img_03572_p03_2019|img_06698_2020|img_06416_2021|img_06956_2021|img_01390_2019|img_01868_2021|img_05893_p12_2021|img_00390_p04_2021|img_03377_2020|img_03032_2020|img_00855_2020|img_05226_2019|img_07784_2021|img_05208_2021|img_04482_2021|img_03821_2020|img_04909_2021|img_02187_p32_2021|img_06350_2020|img_03633_2019|img_05970_2019|img_05157_2020|img_06908_2021|img_00471_2019|img_05902_p01_2020|img_08031_2020|img_02867_2019|img_04557_2021|img_03668_2020|img_03660_p02_2020|img_06241_2020|img_07704_2021|img_03509_2020|img_06069_2019|img_00631_2021|img_06110_p01_2019|img_06325_2021|img_08594_2020|img_04121_p01_2021|img_05314_2019|img_08167_2020|img_04820_2021|img_06084_p04_2020|img_05192_2020|img_05966_2021|img_06067_2019|img_00976_p02_2020|img_06884_p01_2020|img_07749_p01_2021|img_04798_2019|img_04549_2020|img_07188_2021|img_03971_2020|img_03685_2021|img_06411_2021|img_05151_2020|img_04390_p02_2021|img_02752_2021|img_01469_2019|img_05766_2019|img_00157_p04_2021|img_06646_p01_2020|img_05677_2019|img_08928_2019|img_04526_2019
16,37,train,img_07064_p03_2020|img_00920_2020|img_05514_2020|img_07131_2021|img_05382_2020|img_01872_2020|img_07989_2019|img_07810_2020|img_02912_2020|img_06833_2019|img_01566_2021|img_03502_2021|img_05952_2019|img_01606_2020|img_05285_p30_2021|img_07828_2021|img_04021_2019|img_02821_2020|img_05108_2021|img_08486_2019|img_03462_2020|img_03442_2019|img_07426_2020|img_06617_2021|img_01817_2019|img_02187_2020|img_02649_2019|img_03127_2020|img_02908_2019|img_00038_2021|img_01721_2019|img_01249_2020|img_00164_p07_2019|img_06060_2020|img_02387_2021|img_05827_2019|img_01031_2019|img_06580_p01_2020|img_00459_p10_2019|img_04306_2019|img_06772_2019|img_01828_2020|img_02402_p03_2020|img_06073_p04_2020|img_04760_2020|img_07730_2020|img_09136_2019|img_08697_2020|img_04281_2019|img_03238_2020|img_07683_2021|img_00348_2021|img_07500_2019|img_02716_2019|img_05572_2020|img_05961_2020|img_01919_2021|img_08260_2019|img_03695_2019|img_04060_2020|img_00133_p02_2020|img_03388_2021|img_02924_2020|img_04816_p03_2021|img_06728_2020|img_06392_p03_2021|img_01463_p04_2019|img_04070_2020|img_01794_2020|img_04231_2019|img_00461_p01_2020|img_01706_2021|img_01517_p21_2021|img_01496_2019|img_02116_2021|img_00956_2019|img_06993_p07_2019|img_06328_p14_2020|img_03974_p02_2021|img_01285_2019|img_01202_p01_2020|img_01343_p01_2019|img_06741_p04_2020|img_01666_2021|img_08131_2020|img_00014_p01_2019|img_04971_2019|img_06916_p01_2021|img_02676_2019|img_07675_2020|img_05687_p18_2019|img_01221_p02_2019|img_05097_2020|img_01808_2019|img_00351_p05_2021|img_05030_2021|img_02311_2020|img_05337_p02_2019|img_03852_p13_2019|img_03838_2021|img_07165_2021|img_02380_2021|img_00331_p02_2021|img_02246_2021|img_07360_2021|img_05990_2020|img_01194_2019|img_00770_2021|img_02547_2019|img_01979_2020|img_05236_2020|img_01374_2019|img_05922_2019|img_07555_2020|img_01867_2021|img_08807_2019|img_02432_2019|img_05723_2021|img_04805_p02_2020|img_00372_2019|img_02516_p02_2019|img_03401_2020|img_02228_2021|img_04408_2019|img_06913_2021|img_01281_2021|img_05888_2019|img_02348_2020
